Code,Country,EDGAR Country Code,Income group,Lending category,Region,CSC Sector,CSC Subsector,Gas,Units,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
LBY,Libyan Arab Jamahiriya,LBY,Upper middle income,IBRD,Middle East & North Africa,Energy,EN - Transportation,CH4,MtCO2e,0.325194593,0.342148725,0.351402308,0.366748774,0.417297693,0.470654468,0.412406637,0.345300741,0.407988085,0.397507327,0.383979682,0.313162098,0.397670065,0.414985961,0.396711822,0.295543384,0.221921697,0.18554611,0.16635539,0.169252642,0.180474056,0.22057883,0.220581308
LBY,Libyan Arab Jamahiriya,LBY,Upper middle income,IBRD,Middle East & North Africa,Energy,EN - Transportation,CO2,MtCO2e,11.1326091,11.49140938,11.71224245,11.88536256,12.38421425,12.85937972,12.95977971,11.78778124,13.45766522,15.60772099,18.25035909,13.61633344,16.88484594,17.68756105,19.55941214,15.1476038,18.27521317,17.2431823,16.79601122,17.09218397,16.71049333,20.42102248,20.43366073
LBY,Libyan Arab Jamahiriya,LBY,Upper middle income,IBRD,Middle East & North Africa,Energy,EN - Transportation,N2O,MtCO2e,0.096844544,0.098968979,0.097727238,0.092954437,0.095372325,0.094958827,0.101235949,0.092657719,0.102580048,0.128670932,0.163003623,0.115658353,0.13897075,0.143271687,0.169478408,0.119974216,0.182083275,0.171678723,0.16263917,0.165614401,0.153940907,0.188128371,0.188222172
LBY,Libyan Arab Jamahiriya,LBY,Upper middle income,IBRD,Middle East & North Africa,Industrial Processes,IN - Industrial Processes,CH4,MtCO2e,0.041877,0.041877,0.041877,0.041877,0.045591498,0.049306002,0.0530205,0.045780923,0.049305395,0.049068544,0.047073262,0.091935335,0.101974446,0.003465,0.003465,0.003465,0.003465,0.003465,0.003465,0.003465,0.003465,0.003465,0.003465
LBY,Libyan Arab Jamahiriya,LBY,Upper middle income,IBRD,Middle East & North Africa,Industrial Processes,IN - Industrial Processes,CO2,MtCO2e,4.086206842,3.934298984,4.161133114,4.358472409,4.45541187,4.526534644,5.050724516,4.856230682,4.533643418,5.069873648,5.329998895,3.291998216,3.095669393,2.063719702,4.182968163,3.402563268,3.204261844,3.293443332,3.195614565,2.753246976,2.368052454,2.494336669,2.499458284
LBY,Libyan Arab Jamahiriya,LBY,Upper middle income,IBRD,Middle East & North Africa,Industrial Processes,IN - Industrial Processes,HFC,MtCO2e,0.448596228,0.614547929,0.773810498,0.955875315,1.139910121,1.361501247,1.436545035,1.467300395,1.525879088,1.577331358,1.568053095,1.57887243,1.609973659,1.654718777,1.803662484,1.993170672,2.273979581,2.550954349,2.889931305,3.188851515,3.487771726,3.822761677,4.191500967
LBY,Libyan Arab Jamahiriya,LBY,Upper middle income,IBRD,Middle East & North Africa,Industrial Processes,IN - Industrial Processes,N2O,MtCO2e,0.25893622,0.269850419,0.279204113,0.287085008,0.278579176,0.292825746,0.303619082,0.285208187,0.29938475,0.335639685,0.362166117,0.259869308,0.326171226,0.34089406,0.357397901,0.315095409,0.324650242,0.326344149,0.33008191,0.33137398,0.291872136,0.357783379,0.360349064
LBY,Libyan Arab Jamahiriya,LBY,Upper middle income,IBRD,Middle East & North Africa,Industrial Processes,IN - Industrial Processes,SF6,MtCO2e,0.17531,0.192935,0.2115,0.2303,0.252625,0.275655,0.29328,0.30973,0.325945,0.34263,0.35955,0.376,0.392685,0.40937,0.42582,0.442505,0.458955,0.47564,0.492325,0.508931667,0.525538333,0.542740809,0.560506375
LBY,Libyan Arab Jamahiriya,LBY,Upper middle income,IBRD,Middle East & North Africa,Industrial Processes,IN - Industrial Processes,PFC,MtCO2e,0.347365446,0.347365446,0.347365446,0.347365446,0.347365446,0.347365446,0.347365446,0.347365446,0.347365446,0.347365446,0.347365446,0.347365446,0.347365446,0.347365446,0.347365446,0.347365446,0.347365446,0.347365446,0.347365446,0.347365446,0.347365446,0.347365446,0.347365446
LBY,Libyan Arab Jamahiriya,LBY,Upper middle income,IBRD,Middle East & North Africa,Industrial Processes,IN - Industrial Processes,OTHER_FCS,MtCO2e,0.071573304,0.071573304,0.071573304,0.071573304,0.071573304,0.071573304,0.071573304,0.071573304,0.071573304,0.071573304,0.071573304,0.071573304,0.071573304,0.071573304,0.071573304,0.071573304,0.071573304,0.071573304,0.071573304,0.071573304,0.071573304,0.071573304,0.071573304
LBY,Libyan Arab Jamahiriya,LBY,Upper middle income,IBRD,Middle East & North Africa,Waste,Waste - Solid Waste,CH4,MtCO2e,1.817940418,1.841388334,1.865916572,1.935272562,1.985345429,2.056210884,2.116350501,2.175110097,2.220290369,2.247500306,2.288799318,1.941923463,2.209701272,2.203811928,2.102590849,2.069349838,2.075486003,2.196357855,2.27331018,2.288731739,2.304257915,2.353253178,2.403294247
LBY,Libyan Arab Jamahiriya,LBY,Upper middle income,IBRD,Middle East & North Africa,Waste,Waste - Wastewater Treatment,CH4,MtCO2e,1.04854294,1.040266256,1.06271807,1.088887651,1.102679338,1.124859046,1.131654063,1.124541432,1.122616615,1.153416184,1.165736836,1.163379093,1.198606978,0.961766181,0.980152245,0.996280706,0.99371582,1.001124836,1.013121423,1.023665129,1.034970168,1.045100631,1.054417796
LBY,Libyan Arab Jamahiriya,LBY,Upper middle income,IBRD,Middle East & North Africa,Waste,Waste - Wastewater Treatment,N2O,MtCO2e,0.063421659,0.064426068,0.065917969,0.067536117,0.068890374,0.070533532,0.072204405,0.074194771,0.075425231,0.077910241,0.079657357,0.085565788,0.094339843,0.094719515,0.095259026,0.09521113,0.095996144,0.097343968,0.098382147,0.099885909,0.101289343,0.102504986,0.103735218
LBY,Libya,LBY,Upper middle income,IBRD,Middle East & North Africa,"Land Use, Land Use Change, and Forestry",LULUCF - Forest Land,CH4,MtCO2e,0.007853577,0.007853577,0.007853577,0.007853577,0.007853577,0.007853577,0.007853577,0.007853577,0.007853577,0.007853577,0.007853577,0.007853577,0.007853577,0.007853577,0.007853577,0.007853577,0.007853577,0.007853577,0.007853577,0.007853577,0.007853577,0.007853577,0.007853577
LBY,Libya,LBY,Upper middle income,IBRD,Middle East & North Africa,"Land Use, Land Use Change, and Forestry",LULUCF - Forest Land Removals,CO2,MtCO2e,8.93573617,8.93573617,8.93573617,8.93573617,8.93573617,8.93573617,8.93573617,8.93573617,8.93573617,8.93573617,8.93573617,8.93573617,8.93573617,8.93573617,8.93573617,8.93573617,8.93573617,8.93573617,8.93573617,8.93573617,8.93573617,8.93573617,8.93573617
LBY,Libya,LBY,Upper middle income,IBRD,Middle East & North Africa,"Land Use, Land Use Change, and Forestry",LULUCF - Forest Land Sequestration,CO2,MtCO2e,-0.653036222,-0.653036222,-0.653036222,-0.653036222,-0.653036222,-0.653036222,-0.653036222,-0.653036222,-0.653036222,-0.653036222,-0.653036222,-0.653036222,-0.653036222,-0.653036222,-0.653036222,-0.653036222,-0.653036222,-0.653036222,-0.653036222,-0.653036222,-0.653036222,-0.653036222,-0.653036222
LBY,Libya,LBY,Upper middle income,IBRD,Middle East & North Africa,"Land Use, Land Use Change, and Forestry",LULUCF - Deforestation,CH4,MtCO2e,0.033845122,0.033845122,0.033845122,0.033845122,0.033845122,0.033845122,0.033845122,0.033845122,0.033845122,0.033845122,0.033845122,0.033845122,0.033845122,0.033845122,0.033845122,0.033845122,0.033845122,0.033845122,0.033845122,0.033845122,0.033845122,0.033845122,0.033845122
LBY,Libya,LBY,Upper middle income,IBRD,Middle East & North Africa,"Land Use, Land Use Change, and Forestry",LULUCF - Deforestation,CO2,MtCO2e,0.286009463,0.286009463,0.286009463,0.286009463,0.286009463,0.286009463,0.286009463,0.286009463,0.286009463,0.286009463,0.286009463,0.286009463,0.286009463,0.286009463,0.286009463,0.286009463,0.286009463,0.286009463,0.286009463,0.286009463,0.286009463,0.286009463,0.286009463
LBY,Libya,LBY,Upper middle income,IBRD,Middle East & North Africa,"Land Use, Land Use Change, and Forestry",LULUCF - Organic Soil,CO2,MtCO2e,2.44810201,2.44810201,2.44810201,2.44810201,2.44810201,2.44810201,2.44810201,2.44810201,2.44810201,2.44810201,2.44810201,2.44810201,2.44810201,2.44810201,2.44810201,2.44810201,2.44810201,2.44810201,2.44810201,2.44810201,2.44810201,2.44810201,2.44810201
LBY,Libya,LBY,Upper middle income,IBRD,Middle East & North Africa,"Land Use, Land Use Change, and Forestry",LULUCF - Organic Soil,N2O,MtCO2e,19.72798255,19.72798255,19.72798255,19.72798255,19.72798255,19.72798255,19.72798255,19.72798255,19.72798255,19.72798255,19.72798255,19.72798255,19.72798255,19.72798255,19.72798255,19.72798255,19.72798255,19.72798255,19.72798255,19.72798255,19.72798255,19.72798255,19.72798255
LBY,Libya,LBY,Upper middle income,IBRD,Middle East & North Africa,"Land Use, Land Use Change, and Forestry",LULUCF - Other Land,CO2,MtCO2e,0.319939583,0.319939583,0.319939583,0.319939583,0.319939583,0.319939583,0.319939583,0.319939583,0.319939583,0.319939583,0.319939583,0.319939583,0.319939583,0.319939583,0.319939583,0.319939583,0.319939583,0.319939583,0.319939583,0.319939583,0.319939583,0.319939583,0.319939583
LBY,Libya,LBY,Upper middle income,IBRD,Middle East & North Africa,"Land Use, Land Use Change, and Forestry",LULUCF - HWP,CO2,MtCO2e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LBY,Libya,LBY,Upper middle income,IBRD,Middle East & North Africa,UNACCOUNTED,UNACCOUNTED,NF3,MtCO2e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LBY,Libya,LBY,Upper middle income,IBRD,Middle East & North Africa,CCSQ,CCSQ,CH4,MtCO2e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LBY,Libya,LBY,Upper middle income,IBRD,Middle East & North Africa,CCSQ,CCSQ,CO2,MtCO2e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LBY,Libya,LBY,Upper middle income,IBRD,Middle East & North Africa,CCSQ,CCSQ,N2O,MtCO2e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LBY,Libya,LBY,Upper middle income,IBRD,Middle East & North Africa,Energy,EN - Other,CH4,MtCO2e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LBY,Libya,LBY,Upper middle income,IBRD,Middle East & North Africa,Energy,EN - Other,CO2,MtCO2e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LBY,Libya,LBY,Upper middle income,IBRD,Middle East & North Africa,Energy,EN - Other,N2O,MtCO2e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
