strategy_id,primary_id,ID,sector,subsector,value,Year,Gas,design_id,future_id,strategy,Code,Contry,source,value_original,value_hp
6003.0,74074.0,1.A.1 - Electricity and Heat Generation:CH4,1 - Energy,1.A.1 - Electricity and Heat Generation,0.025472521639498938,2023,CH4,0.0,0.0,BAU,LBY,libya,SISEPUEDE,0.025472521639498938,
6003.0,74074.0,1.A.1 - Electricity and Heat Generation:CH4,1 - Energy,1.A.1 - Electricity and Heat Generation,0.009459407325956782,2024,CH4,0.0,0.0,BAU,LBY,libya,SISEPUEDE,0.009459407325956782,
6003.0,74074.0,1.A.1 - Electricity and Heat Generation:CH4,1 - Energy,1.A.1 - Electricity and Heat Generation,0.009876056994450298,2025,CH4,0.0,0.0,BAU,LBY,libya,SISEPUEDE,0.009876056994450298,
6003.0,74074.0,1.A.1 - Electricity and Heat Generation:CH4,1 - Energy,1.A.1 - Electricity and Heat Generation,0.010168399314490028,2026,CH4,0.0,0.0,BAU,LBY,libya,SISEPUEDE,0.010168399314490028,
6003.0,74074.0,1.A.1 - Electricity and Heat Generation:CH4,1 - Energy,1.A.1 - Electricity and Heat Generation,0.010465412782539818,2027,CH4,0.0,0.0,BAU,LBY,libya,SISEPUEDE,0.010465412782539818,
6003.0,74074.0,1.A.1 - Electricity and Heat Generation:CH4,1 - Energy,1.A.1 - Electricity and Heat Generation,0.01076576268873262,2028,CH4,0.0,0.0,BAU,LBY,libya,SISEPUEDE,0.01076576268873262,
6003.0,74074.0,1.A.1 - Electricity and Heat Generation:CH4,1 - Energy,1.A.1 - Electricity and Heat Generation,0.011183156214929341,2029,CH4,0.0,0.0,BAU,LBY,libya,SISEPUEDE,0.011183156214929341,
6003.0,74074.0,1.A.1 - Electricity and Heat Generation:CH4,1 - Energy,1.A.1 - Electricity and Heat Generation,0.0115442788206567,2030,CH4,0.0,0.0,BAU,LBY,libya,SISEPUEDE,0.0115442788206567,
6003.0,74074.0,1.A.1 - Electricity and Heat Generation:CH4,1 - Energy,1.A.1 - Electricity and Heat Generation,0.011797388715602233,2031,CH4,0.0,0.0,BAU,LBY,libya,SISEPUEDE,0.011797388715602233,
6003.0,74074.0,1.A.1 - Electricity and Heat Generation:CH4,1 - Energy,1.A.1 - Electricity and Heat Generation,0.012054650677449725,2032,CH4,0.0,0.0,BAU,LBY,libya,SISEPUEDE,0.012054650677449725,
6003.0,74074.0,1.A.1 - Electricity and Heat Generation:CH4,1 - Energy,1.A.1 - Electricity and Heat Generation,0.012315427048015224,2033,CH4,0.0,0.0,BAU,LBY,libya,SISEPUEDE,0.012315427048015224,
6003.0,74074.0,1.A.1 - Electricity and Heat Generation:CH4,1 - Energy,1.A.1 - Electricity and Heat Generation,0.012581330734857912,2034,CH4,0.0,0.0,BAU,LBY,libya,SISEPUEDE,0.012581330734857912,
6003.0,74074.0,1.A.1 - Electricity and Heat Generation:CH4,1 - Energy,1.A.1 - Electricity and Heat Generation,0.01285255240579207,2035,CH4,0.0,0.0,BAU,LBY,libya,SISEPUEDE,0.01285255240579207,
6003.0,74074.0,1.A.1 - Electricity and Heat Generation:CH4,1 - Energy,1.A.1 - Electricity and Heat Generation,0.013128723562528716,2036,CH4,0.0,0.0,BAU,LBY,libya,SISEPUEDE,0.013128723562528716,
6003.0,74074.0,1.A.1 - Electricity and Heat Generation:CH4,1 - Energy,1.A.1 - Electricity and Heat Generation,0.013410591552218663,2037,CH4,0.0,0.0,BAU,LBY,libya,SISEPUEDE,0.013410591552218663,
6003.0,74074.0,1.A.1 - Electricity and Heat Generation:CH4,1 - Energy,1.A.1 - Electricity and Heat Generation,0.01369806373417961,2038,CH4,0.0,0.0,BAU,LBY,libya,SISEPUEDE,0.01369806373417961,
6003.0,74074.0,1.A.1 - Electricity and Heat Generation:CH4,1 - Energy,1.A.1 - Electricity and Heat Generation,0.013991330823377803,2039,CH4,0.0,0.0,BAU,LBY,libya,SISEPUEDE,0.013991330823377803,
6003.0,74074.0,1.A.1 - Electricity and Heat Generation:CH4,1 - Energy,1.A.1 - Electricity and Heat Generation,0.014290857985849937,2040,CH4,0.0,0.0,BAU,LBY,libya,SISEPUEDE,0.014290857985849937,
6003.0,74074.0,1.A.1 - Electricity and Heat Generation:CH4,1 - Energy,1.A.1 - Electricity and Heat Generation,0.014597479117611792,2041,CH4,0.0,0.0,BAU,LBY,libya,SISEPUEDE,0.014597479117611792,
6003.0,74074.0,1.A.1 - Electricity and Heat Generation:CH4,1 - Energy,1.A.1 - Electricity and Heat Generation,0.014910418491718572,2042,CH4,0.0,0.0,BAU,LBY,libya,SISEPUEDE,0.014910418491718572,
6003.0,74074.0,1.A.1 - Electricity and Heat Generation:CH4,1 - Energy,1.A.1 - Electricity and Heat Generation,0.015229444694002862,2043,CH4,0.0,0.0,BAU,LBY,libya,SISEPUEDE,0.015229444694002862,
6003.0,74074.0,1.A.1 - Electricity and Heat Generation:CH4,1 - Energy,1.A.1 - Electricity and Heat Generation,0.015555572557172988,2044,CH4,0.0,0.0,BAU,LBY,libya,SISEPUEDE,0.015555572557172988,
6003.0,74074.0,1.A.1 - Electricity and Heat Generation:CH4,1 - Energy,1.A.1 - Electricity and Heat Generation,0.01588846262592893,2045,CH4,0.0,0.0,BAU,LBY,libya,SISEPUEDE,0.01588846262592893,
6003.0,74074.0,1.A.1 - Electricity and Heat Generation:CH4,1 - Energy,1.A.1 - Electricity and Heat Generation,0.01622885617350722,2046,CH4,0.0,0.0,BAU,LBY,libya,SISEPUEDE,0.01622885617350722,
6003.0,74074.0,1.A.1 - Electricity and Heat Generation:CH4,1 - Energy,1.A.1 - Electricity and Heat Generation,0.016576963338237317,2047,CH4,0.0,0.0,BAU,LBY,libya,SISEPUEDE,0.016576963338237317,
6003.0,74074.0,1.A.1 - Electricity and Heat Generation:CH4,1 - Energy,1.A.1 - Electricity and Heat Generation,0.016932721526386977,2048,CH4,0.0,0.0,BAU,LBY,libya,SISEPUEDE,0.016932721526386977,
6003.0,74074.0,1.A.1 - Electricity and Heat Generation:CH4,1 - Energy,1.A.1 - Electricity and Heat Generation,0.017296089608482515,2049,CH4,0.0,0.0,BAU,LBY,libya,SISEPUEDE,0.017296089608482515,
6003.0,74074.0,1.A.1 - Electricity and Heat Generation:CH4,1 - Energy,1.A.1 - Electricity and Heat Generation,0.017668075540847948,2050,CH4,0.0,0.0,BAU,LBY,libya,SISEPUEDE,0.017668075540847948,
6003.0,74074.0,1.A.1 - Electricity and Heat Generation:CO2,1 - Energy,1.A.1 - Electricity and Heat Generation,16.229550665756992,2023,CO2,0.0,0.0,BAU,LBY,libya,SISEPUEDE,16.229550665756992,
6003.0,74074.0,1.A.1 - Electricity and Heat Generation:CO2,1 - Energy,1.A.1 - Electricity and Heat Generation,16.51099474378965,2024,CO2,0.0,0.0,BAU,LBY,libya,SISEPUEDE,16.51099474378965,
6003.0,74074.0,1.A.1 - Electricity and Heat Generation:CO2,1 - Energy,1.A.1 - Electricity and Heat Generation,17.487533133956912,2025,CO2,0.0,0.0,BAU,LBY,libya,SISEPUEDE,17.487533133956912,
6003.0,74074.0,1.A.1 - Electricity and Heat Generation:CO2,1 - Energy,1.A.1 - Electricity and Heat Generation,18.122156605780237,2026,CO2,0.0,0.0,BAU,LBY,libya,SISEPUEDE,18.122156605780237,
6003.0,74074.0,1.A.1 - Electricity and Heat Generation:CO2,1 - Energy,1.A.1 - Electricity and Heat Generation,18.766637915219047,2027,CO2,0.0,0.0,BAU,LBY,libya,SISEPUEDE,18.766637915219047,
6003.0,74074.0,1.A.1 - Electricity and Heat Generation:CO2,1 - Energy,1.A.1 - Electricity and Heat Generation,19.417503433410836,2028,CO2,0.0,0.0,BAU,LBY,libya,SISEPUEDE,19.417503433410836,
6003.0,74074.0,1.A.1 - Electricity and Heat Generation:CO2,1 - Energy,1.A.1 - Electricity and Heat Generation,20.384655150245774,2029,CO2,0.0,0.0,BAU,LBY,libya,SISEPUEDE,20.384655150245774,
6003.0,74074.0,1.A.1 - Electricity and Heat Generation:CO2,1 - Energy,1.A.1 - Electricity and Heat Generation,21.195276010344617,2030,CO2,0.0,0.0,BAU,LBY,libya,SISEPUEDE,21.195276010344617,
6003.0,74074.0,1.A.1 - Electricity and Heat Generation:CO2,1 - Energy,1.A.1 - Electricity and Heat Generation,21.708170938832286,2031,CO2,0.0,0.0,BAU,LBY,libya,SISEPUEDE,21.708170938832286,
6003.0,74074.0,1.A.1 - Electricity and Heat Generation:CO2,1 - Energy,1.A.1 - Electricity and Heat Generation,22.229243909490766,2032,CO2,0.0,0.0,BAU,LBY,libya,SISEPUEDE,22.229243909490766,
6003.0,74074.0,1.A.1 - Electricity and Heat Generation:CO2,1 - Energy,1.A.1 - Electricity and Heat Generation,22.7566983021746,2033,CO2,0.0,0.0,BAU,LBY,libya,SISEPUEDE,22.7566983021746,
6003.0,74074.0,1.A.1 - Electricity and Heat Generation:CO2,1 - Energy,1.A.1 - Electricity and Heat Generation,23.294875468223097,2034,CO2,0.0,0.0,BAU,LBY,libya,SISEPUEDE,23.294875468223097,
6003.0,74074.0,1.A.1 - Electricity and Heat Generation:CO2,1 - Energy,1.A.1 - Electricity and Heat Generation,23.844236127077764,2035,CO2,0.0,0.0,BAU,LBY,libya,SISEPUEDE,23.844236127077764,
6003.0,74074.0,1.A.1 - Electricity and Heat Generation:CO2,1 - Energy,1.A.1 - Electricity and Heat Generation,24.403714615624086,2036,CO2,0.0,0.0,BAU,LBY,libya,SISEPUEDE,24.403714615624086,
6003.0,74074.0,1.A.1 - Electricity and Heat Generation:CO2,1 - Energy,1.A.1 - Electricity and Heat Generation,24.975287920226375,2037,CO2,0.0,0.0,BAU,LBY,libya,SISEPUEDE,24.975287920226375,
6003.0,74074.0,1.A.1 - Electricity and Heat Generation:CO2,1 - Energy,1.A.1 - Electricity and Heat Generation,25.558640584317153,2038,CO2,0.0,0.0,BAU,LBY,libya,SISEPUEDE,25.558640584317153,
6003.0,74074.0,1.A.1 - Electricity and Heat Generation:CO2,1 - Energy,1.A.1 - Electricity and Heat Generation,26.15422891383444,2039,CO2,0.0,0.0,BAU,LBY,libya,SISEPUEDE,26.15422891383444,
6003.0,74074.0,1.A.1 - Electricity and Heat Generation:CO2,1 - Energy,1.A.1 - Electricity and Heat Generation,26.763256665437822,2040,CO2,0.0,0.0,BAU,LBY,libya,SISEPUEDE,26.763256665437822,
6003.0,74074.0,1.A.1 - Electricity and Heat Generation:CO2,1 - Energy,1.A.1 - Electricity and Heat Generation,27.38793219553104,2041,CO2,0.0,0.0,BAU,LBY,libya,SISEPUEDE,27.38793219553104,
6003.0,74074.0,1.A.1 - Electricity and Heat Generation:CO2,1 - Energy,1.A.1 - Electricity and Heat Generation,28.026071937606115,2042,CO2,0.0,0.0,BAU,LBY,libya,SISEPUEDE,28.026071937606115,
6003.0,74074.0,1.A.1 - Electricity and Heat Generation:CO2,1 - Energy,1.A.1 - Electricity and Heat Generation,28.676975828718668,2043,CO2,0.0,0.0,BAU,LBY,libya,SISEPUEDE,28.676975828718668,
6003.0,74074.0,1.A.1 - Electricity and Heat Generation:CO2,1 - Energy,1.A.1 - Electricity and Heat Generation,29.34334200320702,2044,CO2,0.0,0.0,BAU,LBY,libya,SISEPUEDE,29.34334200320702,
6003.0,74074.0,1.A.1 - Electricity and Heat Generation:CO2,1 - Energy,1.A.1 - Electricity and Heat Generation,30.02417309696449,2045,CO2,0.0,0.0,BAU,LBY,libya,SISEPUEDE,30.02417309696449,
6003.0,74074.0,1.A.1 - Electricity and Heat Generation:CO2,1 - Energy,1.A.1 - Electricity and Heat Generation,30.72141839745104,2046,CO2,0.0,0.0,BAU,LBY,libya,SISEPUEDE,30.72141839745104,
6003.0,74074.0,1.A.1 - Electricity and Heat Generation:CO2,1 - Energy,1.A.1 - Electricity and Heat Generation,31.435577019262972,2047,CO2,0.0,0.0,BAU,LBY,libya,SISEPUEDE,31.435577019262972,
6003.0,74074.0,1.A.1 - Electricity and Heat Generation:CO2,1 - Energy,1.A.1 - Electricity and Heat Generation,32.1664027429482,2048,CO2,0.0,0.0,BAU,LBY,libya,SISEPUEDE,32.1664027429482,
6003.0,74074.0,1.A.1 - Electricity and Heat Generation:CO2,1 - Energy,1.A.1 - Electricity and Heat Generation,32.91370648983983,2049,CO2,0.0,0.0,BAU,LBY,libya,SISEPUEDE,32.91370648983983,
6003.0,74074.0,1.A.1 - Electricity and Heat Generation:CO2,1 - Energy,1.A.1 - Electricity and Heat Generation,33.680159414617265,2050,CO2,0.0,0.0,BAU,LBY,libya,SISEPUEDE,33.680159414617265,
6003.0,74074.0,1.A.1 - Electricity and Heat Generation:N2O,1 - Energy,1.A.1 - Electricity and Heat Generation,0.014476812603499773,2023,N2O,0.0,0.0,BAU,LBY,libya,SISEPUEDE,0.014476812603499773,
6003.0,74074.0,1.A.1 - Electricity and Heat Generation:N2O,1 - Energy,1.A.1 - Electricity and Heat Generation,0.004853566003496937,2024,N2O,0.0,0.0,BAU,LBY,libya,SISEPUEDE,0.004853566003496937,
6003.0,74074.0,1.A.1 - Electricity and Heat Generation:N2O,1 - Energy,1.A.1 - Electricity and Heat Generation,0.005138072437511432,2025,N2O,0.0,0.0,BAU,LBY,libya,SISEPUEDE,0.005138072437511432,
6003.0,74074.0,1.A.1 - Electricity and Heat Generation:N2O,1 - Energy,1.A.1 - Electricity and Heat Generation,0.0053233462461103115,2026,N2O,0.0,0.0,BAU,LBY,libya,SISEPUEDE,0.0053233462461103115,
6003.0,74074.0,1.A.1 - Electricity and Heat Generation:N2O,1 - Energy,1.A.1 - Electricity and Heat Generation,0.0055115001389838755,2027,N2O,0.0,0.0,BAU,LBY,libya,SISEPUEDE,0.0055115001389838755,
6003.0,74074.0,1.A.1 - Electricity and Heat Generation:N2O,1 - Energy,1.A.1 - Electricity and Heat Generation,0.005701458573138291,2028,N2O,0.0,0.0,BAU,LBY,libya,SISEPUEDE,0.005701458573138291,
6003.0,74074.0,1.A.1 - Electricity and Heat Generation:N2O,1 - Energy,1.A.1 - Electricity and Heat Generation,0.005983245328175228,2029,N2O,0.0,0.0,BAU,LBY,libya,SISEPUEDE,0.005983245328175228,
6003.0,74074.0,1.A.1 - Electricity and Heat Generation:N2O,1 - Energy,1.A.1 - Electricity and Heat Generation,0.006219611646914888,2030,N2O,0.0,0.0,BAU,LBY,libya,SISEPUEDE,0.006219611646914888,
6003.0,74074.0,1.A.1 - Electricity and Heat Generation:N2O,1 - Energy,1.A.1 - Electricity and Heat Generation,0.006369571803343841,2031,N2O,0.0,0.0,BAU,LBY,libya,SISEPUEDE,0.006369571803343841,
6003.0,74074.0,1.A.1 - Electricity and Heat Generation:N2O,1 - Energy,1.A.1 - Electricity and Heat Generation,0.0065219237155673465,2032,N2O,0.0,0.0,BAU,LBY,libya,SISEPUEDE,0.0065219237155673465,
6003.0,74074.0,1.A.1 - Electricity and Heat Generation:N2O,1 - Energy,1.A.1 - Electricity and Heat Generation,0.006676146166350017,2033,N2O,0.0,0.0,BAU,LBY,libya,SISEPUEDE,0.006676146166350017,
6003.0,74074.0,1.A.1 - Electricity and Heat Generation:N2O,1 - Energy,1.A.1 - Electricity and Heat Generation,0.006833499670424918,2034,N2O,0.0,0.0,BAU,LBY,libya,SISEPUEDE,0.006833499670424918,
6003.0,74074.0,1.A.1 - Electricity and Heat Generation:N2O,1 - Energy,1.A.1 - Electricity and Heat Generation,0.00699411828051501,2035,N2O,0.0,0.0,BAU,LBY,libya,SISEPUEDE,0.00699411828051501,
6003.0,74074.0,1.A.1 - Electricity and Heat Generation:N2O,1 - Energy,1.A.1 - Electricity and Heat Generation,0.007157692977493567,2036,N2O,0.0,0.0,BAU,LBY,libya,SISEPUEDE,0.007157692977493567,
6003.0,74074.0,1.A.1 - Electricity and Heat Generation:N2O,1 - Energy,1.A.1 - Electricity and Heat Generation,0.007324797966314504,2037,N2O,0.0,0.0,BAU,LBY,libya,SISEPUEDE,0.007324797966314504,
6003.0,74074.0,1.A.1 - Electricity and Heat Generation:N2O,1 - Energy,1.A.1 - Electricity and Heat Generation,0.00749534200874556,2038,N2O,0.0,0.0,BAU,LBY,libya,SISEPUEDE,0.00749534200874556,
6003.0,74074.0,1.A.1 - Electricity and Heat Generation:N2O,1 - Energy,1.A.1 - Electricity and Heat Generation,0.007669457899156063,2039,N2O,0.0,0.0,BAU,LBY,libya,SISEPUEDE,0.007669457899156063,
6003.0,74074.0,1.A.1 - Electricity and Heat Generation:N2O,1 - Energy,1.A.1 - Electricity and Heat Generation,0.007847495407413238,2040,N2O,0.0,0.0,BAU,LBY,libya,SISEPUEDE,0.007847495407413238,
6003.0,74074.0,1.A.1 - Electricity and Heat Generation:N2O,1 - Energy,1.A.1 - Electricity and Heat Generation,0.008030095924050882,2041,N2O,0.0,0.0,BAU,LBY,libya,SISEPUEDE,0.008030095924050882,
6003.0,74074.0,1.A.1 - Electricity and Heat Generation:N2O,1 - Energy,1.A.1 - Electricity and Heat Generation,0.008216625961075915,2042,N2O,0.0,0.0,BAU,LBY,libya,SISEPUEDE,0.008216625961075915,
6003.0,74074.0,1.A.1 - Electricity and Heat Generation:N2O,1 - Energy,1.A.1 - Electricity and Heat Generation,0.008406882667291879,2043,N2O,0.0,0.0,BAU,LBY,libya,SISEPUEDE,0.008406882667291879,
6003.0,74074.0,1.A.1 - Electricity and Heat Generation:N2O,1 - Energy,1.A.1 - Electricity and Heat Generation,0.008601649624536346,2044,N2O,0.0,0.0,BAU,LBY,libya,SISEPUEDE,0.008601649624536346,
6003.0,74074.0,1.A.1 - Electricity and Heat Generation:N2O,1 - Energy,1.A.1 - Electricity and Heat Generation,0.008800637694130389,2045,N2O,0.0,0.0,BAU,LBY,libya,SISEPUEDE,0.008800637694130389,
6003.0,74074.0,1.A.1 - Electricity and Heat Generation:N2O,1 - Energy,1.A.1 - Electricity and Heat Generation,0.009004413096248397,2046,N2O,0.0,0.0,BAU,LBY,libya,SISEPUEDE,0.009004413096248397,
6003.0,74074.0,1.A.1 - Electricity and Heat Generation:N2O,1 - Energy,1.A.1 - Electricity and Heat Generation,0.009213121102525944,2047,N2O,0.0,0.0,BAU,LBY,libya,SISEPUEDE,0.009213121102525944,
6003.0,74074.0,1.A.1 - Electricity and Heat Generation:N2O,1 - Energy,1.A.1 - Electricity and Heat Generation,0.009426690636362707,2048,N2O,0.0,0.0,BAU,LBY,libya,SISEPUEDE,0.009426690636362707,
6003.0,74074.0,1.A.1 - Electricity and Heat Generation:N2O,1 - Energy,1.A.1 - Electricity and Heat Generation,0.009645067214953004,2049,N2O,0.0,0.0,BAU,LBY,libya,SISEPUEDE,0.009645067214953004,
6003.0,74074.0,1.A.1 - Electricity and Heat Generation:N2O,1 - Energy,1.A.1 - Electricity and Heat Generation,0.009869026629409222,2050,N2O,0.0,0.0,BAU,LBY,libya,SISEPUEDE,0.009869026629409222,
6003.0,74074.0,1.A.1 - Fuel Production:CH4,1 - Energy,1.A.1 - Fuel Production,0.025472521639499465,2023,CH4,0.0,0.0,BAU,LBY,libya,SISEPUEDE,0.025472521639499465,0.025472521639499465
6003.0,74074.0,1.A.1 - Fuel Production:CH4,1 - Energy,1.A.1 - Fuel Production,0.02558221591744236,2024,CH4,0.0,0.0,BAU,LBY,libya,SISEPUEDE,0.02558221591744236,0.02558221591744236
6003.0,74074.0,1.A.1 - Fuel Production:CH4,1 - Energy,1.A.1 - Fuel Production,0.025733093130298357,2025,CH4,0.0,0.0,BAU,LBY,libya,SISEPUEDE,0.025733093130298357,0.025733093130298357
6003.0,74074.0,1.A.1 - Fuel Production:CH4,1 - Energy,1.A.1 - Fuel Production,0.02594126767492919,2026,CH4,0.0,0.0,BAU,LBY,libya,SISEPUEDE,0.02594126767492919,0.02594126767492919
6003.0,74074.0,1.A.1 - Fuel Production:CH4,1 - Energy,1.A.1 - Fuel Production,0.026208373255657433,2027,CH4,0.0,0.0,BAU,LBY,libya,SISEPUEDE,0.026208373255657433,0.026208373255657433
6003.0,74074.0,1.A.1 - Fuel Production:CH4,1 - Energy,1.A.1 - Fuel Production,0.026525950273675686,2028,CH4,0.0,0.0,BAU,LBY,libya,SISEPUEDE,0.026525950273675686,0.026525950273675686
6003.0,74074.0,1.A.1 - Fuel Production:CH4,1 - Energy,1.A.1 - Fuel Production,0.026879544416722596,2029,CH4,0.0,0.0,BAU,LBY,libya,SISEPUEDE,0.026879544416722596,0.026879544416722596
6003.0,74074.0,1.A.1 - Fuel Production:CH4,1 - Energy,1.A.1 - Fuel Production,0.027252558893070513,2030,CH4,0.0,0.0,BAU,LBY,libya,SISEPUEDE,0.027252558893070513,0.027252558893070513
6003.0,74074.0,1.A.1 - Fuel Production:CH4,1 - Energy,1.A.1 - Fuel Production,0.027629692741582657,2031,CH4,0.0,0.0,BAU,LBY,libya,SISEPUEDE,0.027629692741582657,0.027629692741582657
6003.0,74074.0,1.A.1 - Fuel Production:CH4,1 - Energy,1.A.1 - Fuel Production,0.028000419452367347,2032,CH4,0.0,0.0,BAU,LBY,libya,SISEPUEDE,0.028000419452367347,0.028000419452367347
6003.0,74074.0,1.A.1 - Fuel Production:CH4,1 - Energy,1.A.1 - Fuel Production,0.02835812917835078,2033,CH4,0.0,0.0,BAU,LBY,libya,SISEPUEDE,0.02835812917835078,0.02835812917835078
6003.0,74074.0,1.A.1 - Fuel Production:CH4,1 - Energy,1.A.1 - Fuel Production,0.028699311624000683,2034,CH4,0.0,0.0,BAU,LBY,libya,SISEPUEDE,0.028699311624000683,0.028699311624000683
6003.0,74074.0,1.A.1 - Fuel Production:CH4,1 - Energy,1.A.1 - Fuel Production,0.02902281224708181,2035,CH4,0.0,0.0,BAU,LBY,libya,SISEPUEDE,0.02902281224708181,0.02902281224708181
6003.0,74074.0,1.A.1 - Fuel Production:CH4,1 - Energy,1.A.1 - Fuel Production,0.0293291802971364,2036,CH4,0.0,0.0,BAU,LBY,libya,SISEPUEDE,0.0293291802971364,0.0293291802971364
6003.0,74074.0,1.A.1 - Fuel Production:CH4,1 - Energy,1.A.1 - Fuel Production,0.02962011455518099,2037,CH4,0.0,0.0,BAU,LBY,libya,SISEPUEDE,0.02962011455518099,0.02962011455518099
6003.0,74074.0,1.A.1 - Fuel Production:CH4,1 - Energy,1.A.1 - Fuel Production,0.029898003772485506,2038,CH4,0.0,0.0,BAU,LBY,libya,SISEPUEDE,0.029898003772485506,0.029898003772485506
6003.0,74074.0,1.A.1 - Fuel Production:CH4,1 - Energy,1.A.1 - Fuel Production,0.03016555374358792,2039,CH4,0.0,0.0,BAU,LBY,libya,SISEPUEDE,0.03016555374358792,0.03016555374358792
6003.0,74074.0,1.A.1 - Fuel Production:CH4,1 - Energy,1.A.1 - Fuel Production,0.030425488977515305,2040,CH4,0.0,0.0,BAU,LBY,libya,SISEPUEDE,0.030425488977515305,0.030425488977515305
6003.0,74074.0,1.A.1 - Fuel Production:CH4,1 - Energy,1.A.1 - Fuel Production,0.030680315517615263,2041,CH4,0.0,0.0,BAU,LBY,libya,SISEPUEDE,0.030680315517615263,0.030680315517615263
6003.0,74074.0,1.A.1 - Fuel Production:CH4,1 - Energy,1.A.1 - Fuel Production,0.030932131532836363,2042,CH4,0.0,0.0,BAU,LBY,libya,SISEPUEDE,0.030932131532836363,0.030932131532836363
6003.0,74074.0,1.A.1 - Fuel Production:CH4,1 - Energy,1.A.1 - Fuel Production,0.03118256525114104,2043,CH4,0.0,0.0,BAU,LBY,libya,SISEPUEDE,0.03118256525114104,0.03118256525114104
6003.0,74074.0,1.A.1 - Fuel Production:CH4,1 - Energy,1.A.1 - Fuel Production,0.03143278705056432,2044,CH4,0.0,0.0,BAU,LBY,libya,SISEPUEDE,0.03143278705056432,0.03143278705056432
6003.0,74074.0,1.A.1 - Fuel Production:CH4,1 - Energy,1.A.1 - Fuel Production,0.031683544260517504,2045,CH4,0.0,0.0,BAU,LBY,libya,SISEPUEDE,0.031683544260517504,0.031683544260517504
6003.0,74074.0,1.A.1 - Fuel Production:CH4,1 - Energy,1.A.1 - Fuel Production,0.031935213591971545,2046,CH4,0.0,0.0,BAU,LBY,libya,SISEPUEDE,0.031935213591971545,0.031935213591971545
6003.0,74074.0,1.A.1 - Fuel Production:CH4,1 - Energy,1.A.1 - Fuel Production,0.032187867402126355,2047,CH4,0.0,0.0,BAU,LBY,libya,SISEPUEDE,0.032187867402126355,0.032187867402126355
6003.0,74074.0,1.A.1 - Fuel Production:CH4,1 - Energy,1.A.1 - Fuel Production,0.03244135251673059,2048,CH4,0.0,0.0,BAU,LBY,libya,SISEPUEDE,0.03244135251673059,0.03244135251673059
6003.0,74074.0,1.A.1 - Fuel Production:CH4,1 - Energy,1.A.1 - Fuel Production,0.03269538153203887,2049,CH4,0.0,0.0,BAU,LBY,libya,SISEPUEDE,0.03269538153203887,0.03269538153203887
6003.0,74074.0,1.A.1 - Fuel Production:CH4,1 - Energy,1.A.1 - Fuel Production,0.032949637480023636,2050,CH4,0.0,0.0,BAU,LBY,libya,SISEPUEDE,0.032949637480023636,0.032949637480023636
6003.0,74074.0,1.A.1 - Fuel Production:CO2,1 - Energy,1.A.1 - Fuel Production,16.229550665757,2023,CO2,0.0,0.0,BAU,LBY,libya,SISEPUEDE,16.229550665757,16.229550665757
6003.0,74074.0,1.A.1 - Fuel Production:CO2,1 - Energy,1.A.1 - Fuel Production,17.308853431744787,2024,CO2,0.0,0.0,BAU,LBY,libya,SISEPUEDE,17.308853431744787,17.308853431744787
6003.0,74074.0,1.A.1 - Fuel Production:CO2,1 - Energy,1.A.1 - Fuel Production,18.38525334472126,2025,CO2,0.0,0.0,BAU,LBY,libya,SISEPUEDE,18.38525334472126,18.38525334472126
6003.0,74074.0,1.A.1 - Fuel Production:CO2,1 - Energy,1.A.1 - Fuel Production,19.444622084058828,2026,CO2,0.0,0.0,BAU,LBY,libya,SISEPUEDE,19.444622084058828,19.444622084058828
6003.0,74074.0,1.A.1 - Fuel Production:CO2,1 - Energy,1.A.1 - Fuel Production,20.47061982654471,2027,CO2,0.0,0.0,BAU,LBY,libya,SISEPUEDE,20.47061982654471,20.47061982654471
6003.0,74074.0,1.A.1 - Fuel Production:CO2,1 - Energy,1.A.1 - Fuel Production,21.446262016726546,2028,CO2,0.0,0.0,BAU,LBY,libya,SISEPUEDE,21.446262016726546,21.446262016726546
6003.0,74074.0,1.A.1 - Fuel Production:CO2,1 - Energy,1.A.1 - Fuel Production,22.35566031172576,2029,CO2,0.0,0.0,BAU,LBY,libya,SISEPUEDE,22.35566031172576,22.35566031172576
6003.0,74074.0,1.A.1 - Fuel Production:CO2,1 - Energy,1.A.1 - Fuel Production,23.186022839709985,2030,CO2,0.0,0.0,BAU,LBY,libya,SISEPUEDE,23.186022839709985,23.186022839709985
6003.0,74074.0,1.A.1 - Fuel Production:CO2,1 - Energy,1.A.1 - Fuel Production,23.929699054975377,2031,CO2,0.0,0.0,BAU,LBY,libya,SISEPUEDE,23.929699054975377,23.929699054975377
6003.0,74074.0,1.A.1 - Fuel Production:CO2,1 - Energy,1.A.1 - Fuel Production,24.586789773409865,2032,CO2,0.0,0.0,BAU,LBY,libya,SISEPUEDE,24.586789773409865,24.586789773409865
6003.0,74074.0,1.A.1 - Fuel Production:CO2,1 - Energy,1.A.1 - Fuel Production,25.16273595420251,2033,CO2,0.0,0.0,BAU,LBY,libya,SISEPUEDE,25.16273595420251,25.16273595420251
6003.0,74074.0,1.A.1 - Fuel Production:CO2,1 - Energy,1.A.1 - Fuel Production,25.66635155834006,2034,CO2,0.0,0.0,BAU,LBY,libya,SISEPUEDE,25.66635155834006,25.66635155834006
